EmployeeID,FullName,FirstName,LastName,Email,Gender,DateOfBirth,Age,HireDate,TerminationDate,IsActive,YearsAtCompany,DepartmentID,JobRoleID,LocationID,EducationID,ManagerID
768,Widad Gamil,Widad,Gamil,widad.gamil@hotmail.com,Female,1992-02-05,,2025-09-20,,1,,4,5,4,2,23.0
769,Moustafa El-Alfi,Moustafa,El-Alfi,moustafa.el-alfi@icloud.com,Male,1998-03-18,,2015-07-12,,1,,1,5,4,3,36.0
770,Sahar Bahgat,Sahar,Bahgat,sahar.bahgat@hotmail.com,Female,2000-03-19,,2017-04-14,,1,,1,2,1,2,48.0
771,Zayed Hanna,Zayed,Hanna,zayed.hanna@icloud.com,Male,1981-03-27,,2025-07-28,,1,,4,2,3,2,7.0
772,Farida Abdelsalam,Farida,Abdelsalam,farida.abdelsalam@icloud.com,Female,1981-04-01,,2022-05-06,,1,,4,2,4,2,46.0
773,Wafaa Sharaf,Wafaa,Sharaf,wafaa.sharaf@outlook.com,Female,1988-02-23,,2019-05-19,,1,,4,1,3,1,10.0
774,Amal Nabil,Amal,Nabil,amal.nabil@hotmail.com,Female,1999-10-26,,2023-11-22,,1,,4,3,3,3,21.0
775,Shorouk Dawoud,Shorouk,Dawoud,shorouk.dawoud@hotmail.com,Female,1985-05-21,,2020-11-12,,1,,4,3,2,2,24.0
776,Abdelrahman Dawoud,Abdelrahman,Dawoud,abdelrahman.dawoud@hotmail.com,Male,1991-11-01,,2016-10-23,,1,,2,1,4,3,36.0
777,Fahmy Elmaaty,Fahmy,Elmaaty,fahmy.elmaaty@yahoo.com,Male,1980-06-27,,2019-06-13,,1,,1,4,3,1,8.0
778,Rania Mohamed,Rania,Mohamed,rania.mohamed@gmail.com,Female,1981-11-24,,2024-02-23,,1,,3,2,1,2,47.0
779,Raafat Rafla,Raafat,Rafla,raafat.rafla@yahoo.com,Male,1994-12-26,,2017-10-04,,1,,1,1,1,2,39.0
780,Raed Zohny,Raed,Zohny,raed.zohny@hotmail.com,Male,1984-12-01,,2015-08-25,,1,,3,1,1,1,25.0
781,Younes Abdelsayed,Younes,Abdelsayed,younes.abdelsayed@outlook.com,Male,1980-12-28,,2024-04-11,,1,,3,5,2,3,42.0
782,Ghada Ebeid,Ghada,Ebeid,ghada.ebeid@hotmail.com,Female,1991-06-08,,2024-08-03,,1,,2,4,2,2,22.0
783,Hafez Mokhtar,Hafez,Mokhtar,hafez.mokhtar@hotmail.com,Male,1982-04-19,,2020-08-10,,0,,1,2,3,3,1.0
784,Maher Hammad,Maher,Hammad,maher.hammad@outlook.com,Male,1988-09-12,,2020-04-10,,1,,3,1,4,1,13.0
785,Raed Shenouda,Raed,Shenouda,raed.shenouda@icloud.com,Male,1992-12-11,,2018-04-08,,0,,5,2,3,3,26.0
786,Mervat El-Zanaty,Mervat,El-Zanaty,mervat.el-zanaty@outlook.com,Female,1997-04-20,,2020-11-23,,1,,5,4,4,1,11.0
787,Lina Zakariya,Lina,Zakariya,lina.zakariya@yahoo.com,Female,1985-12-03,,2016-01-14,,1,,4,4,1,3,35.0
788,Samir Yacoub,Samir,Yacoub,samir.yacoub@icloud.com,Male,1990-09-26,,2023-02-20,,0,,1,4,4,2,28.0
789,Ziad Elhennawy,Ziad,Elhennawy,ziad.elhennawy@icloud.com,Male,1984-12-25,,2025-07-24,,1,,4,1,4,2,8.0
790,Mervat Fahim,Mervat,Fahim,mervat.fahim@outlook.com,Female,1994-03-03,,2019-10-18,,1,,1,3,1,2,48.0
791,Amr Ibrahim,Amr,Ibrahim,amr.ibrahim@icloud.com,Male,1989-03-19,,2020-06-18,,1,,5,1,2,1,46.0
792,Hassan Qandil,Hassan,Qandil,hassan.qandil@hotmail.com,Male,1998-03-02,,2020-09-14,,1,,1,1,1,2,26.0
793,Dalia Zohny,Dalia,Zohny,dalia.zohny@outlook.com,Female,1992-11-14,,2019-03-28,,1,,2,5,4,2,49.0
794,Emad Kyrollos,Emad,Kyrollos,emad.kyrollos@outlook.com,Male,1985-07-28,,2016-11-15,,0,,1,2,1,1,5.0
795,Mazen Abdelsalam,Mazen,Abdelsalam,mazen.abdelsalam@yahoo.com,Male,1996-07-14,,2022-03-23,,1,,4,2,4,1,29.0
796,Hoda Samir,Hoda,Samir,hoda.samir@hotmail.com,Female,1992-10-06,,2021-12-20,,1,,1,2,3,3,23.0
797,Wael Coptic,Wael,Coptic,wael.coptic@gmail.com,Male,1999-05-21,,2022-02-17,,0,,5,1,1,1,43.0
798,Moustafa Mina,Moustafa,Mina,moustafa.mina@outlook.com,Male,1987-02-12,,2016-04-15,,1,,3,1,3,1,11.0
799,Ghada El-Mahdy,Ghada,El-Mahdy,ghada.el-mahdy@icloud.com,Female,1984-07-05,,2025-09-19,,1,,3,4,4,1,21.0
800,Manal Elbesh,Manal,Elbesh,manal.elbesh@outlook.com,Female,1986-08-12,,2017-12-26,,1,,1,2,4,1,26.0
801,Nouran Wadie,Nouran,Wadie,nouran.wadie@hotmail.com,Female,1990-07-03,,2024-12-05,,1,,2,5,1,1,10.0
802,Nouran Sobhy,Nouran,Sobhy,nouran.sobhy@icloud.com,Female,1994-04-13,,2023-10-08,,0,,1,5,3,2,19.0
803,Nadia Tawfik,Nadia,Tawfik,nadia.tawfik@gmail.com,Female,1992-02-26,,2019-12-12,,1,,1,2,4,2,2.0
804,Omar Selim,Omar,Selim,omar.selim@hotmail.com,Male,1999-01-06,,2021-07-03,,1,,2,1,4,2,46.0
805,Lobna Elwakil,Lobna,Elwakil,lobna.elwakil@gmail.com,Female,2000-04-16,,2024-06-14,,1,,2,2,3,3,35.0
806,Fathy Elias,Fathy,Elias,fathy.elias@yahoo.com,Male,1998-01-03,,2021-01-09,,1,,4,3,2,3,38.0
807,Bassem Takla,Bassem,Takla,bassem.takla@gmail.com,Male,1992-03-04,,2019-09-06,,1,,4,5,4,2,1.0
808,Khaled Hanna,Khaled,Hanna,khaled.hanna@gmail.com,Male,1992-11-18,,2024-01-15,,1,,3,1,2,1,9.0
809,Youssef Abu Zeid,Youssef,Abu Zeid,youssef.zeid@gmail.com,Male,1987-03-21,,2025-04-03,,0,,3,2,1,2,14.0
810,Iqbal Moftah,Iqbal,Moftah,iqbal.moftah@gmail.com,Female,1985-09-15,,2025-09-16,,1,,4,1,3,2,38.0
811,Rehab Kamal,Rehab,Kamal,rehab.kamal@outlook.com,Female,1986-10-07,,2017-01-05,2024-08-23,1,,2,1,3,1,38.0
812,Hana Boulos,Hana,Boulos,hana.boulos@gmail.com,Female,1989-02-14,,2021-03-24,,1,,4,2,1,1,7.0
813,Noha Abdelsalam,Noha,Abdelsalam,noha.abdelsalam@yahoo.com,Female,1980-02-01,,2015-02-14,,0,,2,5,3,2,23.0
814,Yasin Elhennawy,Yasin,Elhennawy,yasin.elhennawy@hotmail.com,Male,1984-04-27,,2022-11-10,,0,,4,1,3,3,47.0
815,Asmaa Mahrous,Asmaa,Mahrous,asmaa.mahrous@icloud.com,Female,1986-01-16,,2021-07-23,,0,,5,1,3,3,27.0
816,Abdelwahab Said,Abdelwahab,Said,abdelwahab.said@yahoo.com,Male,1983-05-27,,2016-07-17,,1,,3,3,2,2,8.0
817,Eman Zakaria,Eman,Zakaria,eman.zakaria@icloud.com,Female,1997-04-08,,2024-12-17,2025-05-16,1,,2,3,1,3,25.0
818,Hana Elkafrawy,Hana,Elkafrawy,hana.elkafrawy@yahoo.com,Female,2000-09-02,,2021-12-22,,0,,1,1,2,2,46.0
819,Zuhair Antoun,Zuhair,Antoun,zuhair.antoun@outlook.com,Male,1991-12-21,,2018-10-23,,1,,5,5,4,2,39.0
820,Raouf Abdelsalam,Raouf,Abdelsalam,raouf.abdelsalam@icloud.com,Male,1991-10-24,,2017-12-08,,1,,4,1,1,1,31.0
821,Mariam Elkhouly,Mariam,Elkhouly,mariam.elkhouly@hotmail.com,Female,1995-11-05,,2018-11-05,,0,,2,2,2,1,30.0
822,Mazen Elkhateeb,Mazen,Elkhateeb,mazen.elkhateeb@yahoo.com,Male,1996-11-01,,2020-03-23,,1,,2,3,4,2,33.0
823,Sayed Abdelaziz,Sayed,Abdelaziz,sayed.abdelaziz@hotmail.com,Male,1994-12-03,,2019-12-25,,1,,3,3,1,3,11.0
824,Talaat El-Gammal,Talaat,El-Gammal,talaat.el-gammal@outlook.com,Male,1985-12-26,,2023-05-05,,1,,3,2,1,3,29.0
825,Nour El-Hennawy,Nour,El-Hennawy,nour.el-hennawy@icloud.com,Female,1989-11-05,,2022-08-15,,1,,4,3,3,3,48.0
826,Ziad Elkaramany,Ziad,Elkaramany,ziad.elkaramany@gmail.com,Male,1994-02-26,,2020-07-06,,1,,1,4,1,2,39.0
827,Manal El-Demerdash,Manal,El-Demerdash,manal.el-demerdash@icloud.com,Female,1986-09-17,,2021-05-16,,1,,1,4,2,1,39.0
828,Abdelsalam George,Abdelsalam,George,abdelsalam.george@outlook.com,Male,1990-01-09,,2016-10-08,,0,,2,4,1,2,38.0
829,Maged Elmorsi,Maged,Elmorsi,maged.elmorsi@icloud.com,Male,1989-05-14,,2018-04-27,,1,,1,3,3,3,9.0
830,Mounir Zakhary,Mounir,Zakhary,mounir.zakhary@yahoo.com,Male,1996-01-08,,2019-06-05,,0,,2,2,4,2,38.0
831,Rizk Abdelwahab,Rizk,Abdelwahab,rizk.abdelwahab@icloud.com,Male,1993-05-03,,2016-07-03,,0,,4,3,3,3,40.0
832,Nada Sleiman,Nada,Sleiman,nada.sleiman@gmail.com,Female,1983-02-28,,2019-06-11,,0,,1,5,4,1,22.0
833,Talaat Moussa,Talaat,Moussa,talaat.moussa@gmail.com,Male,1991-12-08,,2019-12-02,,1,,2,5,4,1,37.0
834,Rahaf Sallam,Rahaf,Sallam,rahaf.sallam@icloud.com,Female,1981-06-10,,2023-01-11,2023-06-05,1,,5,3,2,1,18.0
835,Yasser Mekawy,Yasser,Mekawy,yasser.mekawy@yahoo.com,Male,1997-04-27,,2020-02-23,,1,,4,4,3,1,20.0
836,Zainab Badawy,Zainab,Badawy,zainab.badawy@gmail.com,Female,1989-05-28,,2015-10-25,,1,,5,5,1,2,13.0
837,Suhair Elzayat,Suhair,Elzayat,suhair.elzayat@yahoo.com,Female,2000-02-07,,2019-06-08,,1,,4,1,4,2,22.0
838,Raouf Zarif,Raouf,Zarif,raouf.zarif@yahoo.com,Male,1989-08-03,,2021-09-19,,1,,3,3,4,3,46.0
839,Rola Gamil,Rola,Gamil,rola.gamil@gmail.com,Female,2000-06-18,,2022-07-28,,1,,2,1,4,1,17.0
840,Ashraf El-Masry,Ashraf,El-Masry,ashraf.el-masry@gmail.com,Male,1995-11-21,,2021-05-01,,0,,4,3,3,2,23.0
841,Ashraf Kyrillos,Ashraf,Kyrillos,ashraf.kyrillos@icloud.com,Male,1997-04-02,,2023-10-09,,1,,3,5,4,2,19.0
842,Shawky Saeed,Shawky,Saeed,shawky.saeed@gmail.com,Male,1991-08-04,,2020-05-22,,1,,4,2,3,3,29.0
843,Reda Wagih,Reda,Wagih,reda.wagih@yahoo.com,Male,1980-10-09,,2020-10-19,,1,,5,2,1,2,38.0
844,Menna Mansour,Menna,Mansour,menna.mansour@yahoo.com,Female,1986-05-09,,2024-07-21,,0,,2,4,2,1,25.0
845,Helmy Farag,Helmy,Farag,helmy.farag@gmail.com,Male,1990-05-24,,2015-03-18,,1,,4,3,2,3,36.0
846,Ahmad Elleithy,Ahmad,Elleithy,ahmad.elleithy@outlook.com,Male,1994-10-11,,2023-04-08,,1,,2,5,4,2,7.0
847,Ebtisam El-Sherbiny,Ebtisam,El-Sherbiny,ebtisam.el-sherbiny@hotmail.com,Female,1991-10-28,,2024-03-26,,1,,4,1,2,2,38.0
848,Nawal Habib,Nawal,Habib,nawal.habib@gmail.com,Female,1999-05-15,,2023-09-13,,0,,4,3,4,3,24.0
849,Suhair Ali,Suhair,Ali,suhair.ali@outlook.com,Female,1981-11-11,,2025-03-16,,1,,5,2,3,1,50.0
850,Zuhair Abraam,Zuhair,Abraam,zuhair.abraam@hotmail.com,Male,1992-08-22,,2020-09-17,,1,,2,4,4,1,38.0
851,Mahmoud Qassem,Mahmoud,Qassem,mahmoud.qassem@yahoo.com,Male,1983-02-05,,2022-02-09,,0,,2,1,4,2,7.0
852,Nagwa Fathy,Nagwa,Fathy,nagwa.fathy@hotmail.com,Female,1980-05-07,,2016-07-09,2022-08-03,1,,2,4,1,3,34.0
853,Sami Elleithy,Sami,Elleithy,sami.elleithy@hotmail.com,Male,1985-12-20,,2021-08-09,,1,,1,3,1,2,26.0
854,Jana Elwakil,Jana,Elwakil,jana.elwakil@hotmail.com,Female,2000-10-26,,2016-09-23,,1,,4,4,3,2,26.0
855,Zakariya Kyrillos,Zakariya,Kyrillos,zakariya.kyrillos@outlook.com,Male,1988-03-12,,2018-05-15,,1,,4,2,2,1,21.0
856,Enas Elzayat,Enas,Elzayat,enas.elzayat@gmail.com,Female,2000-08-04,,2025-04-01,,1,,4,3,2,2,23.0
857,Fahmy Henein,Fahmy,Henein,fahmy.henein@outlook.com,Male,1987-08-28,,2023-09-11,,1,,4,3,4,3,40.0
858,Rawan Elmaghraby,Rawan,Elmaghraby,rawan.elmaghraby@yahoo.com,Female,1998-02-02,,2024-10-15,,0,,2,4,2,3,13.0
859,Zakaria Ashraf,Zakaria,Ashraf,zakaria.ashraf@icloud.com,Male,1999-02-26,,2019-12-20,,1,,5,2,2,3,21.0
860,Diaa Zekry,Diaa,Zekry,diaa.zekry@outlook.com,Male,1989-04-07,,2016-06-09,,1,,2,2,3,1,21.0
861,Tawfik Hefny,Tawfik,Hefny,tawfik.hefny@gmail.com,Male,1999-09-21,,2023-09-06,,1,,5,2,3,3,23.0
862,Iman Eltawil,Iman,Eltawil,iman.eltawil@outlook.com,Female,1982-01-25,,2022-03-05,,0,,1,5,4,3,49.0
863,Mounir Ebeid,Mounir,Ebeid,mounir.ebeid@yahoo.com,Male,1987-08-19,,2021-09-09,,1,,1,4,1,2,18.0
864,Shafik Hanna,Shafik,Hanna,shafik.hanna@yahoo.com,Male,1996-11-02,,2016-01-25,,1,,4,1,1,1,19.0
865,Naguib Elkholy,Naguib,Elkholy,naguib.elkholy@hotmail.com,Male,1980-03-16,,2015-10-22,,1,,2,5,4,3,26.0
866,Zainab George,Zainab,George,zainab.george@icloud.com,Female,1980-05-09,,2024-11-08,,1,,5,5,4,1,20.0
867,Nermeen Zogby,Nermeen,Zogby,nermeen.zogby@gmail.com,Female,1994-11-02,,2015-12-03,,1,,5,3,2,2,7.0
868,Yomna Abdelsayed,Yomna,Abdelsayed,yomna.abdelsayed@hotmail.com,Female,1986-02-10,,2024-03-01,,0,,3,3,2,2,26.0
869,Maged Zayan,Maged,Zayan,maged.zayan@gmail.com,Male,1996-12-24,,2024-08-19,,1,,4,4,2,2,35.0
870,Gamal Elbaz,Gamal,Elbaz,gamal.elbaz@gmail.com,Male,1980-03-22,,2017-01-18,,0,,4,1,2,3,39.0
871,Kawkab Ashraf,Kawkab,Ashraf,kawkab.ashraf@yahoo.com,Female,1982-02-27,,2020-05-07,,0,,2,1,4,1,7.0
872,Sameh Saeed,Sameh,Saeed,sameh.saeed@outlook.com,Male,1980-06-20,,2017-11-26,,1,,3,5,4,3,7.0
873,Mona Youssef,Mona,Youssef,mona.youssef@yahoo.com,Female,1998-11-24,,2015-10-23,2021-06-25,1,,2,2,3,1,30.0
874,Fouad Barsoum,Fouad,Barsoum,fouad.barsoum@gmail.com,Male,1986-05-25,,2015-05-01,,0,,3,3,4,2,36.0
875,Ziad Masoud,Ziad,Masoud,ziad.masoud@outlook.com,Male,2000-07-05,,2015-02-20,,0,,1,4,4,3,40.0
876,Hala Abdelmeguid,Hala,Abdelmeguid,hala.abdelmeguid@gmail.com,Female,1994-06-01,,2021-01-08,,1,,5,4,3,1,43.0
877,Ezzat El-Hadidy,Ezzat,El-Hadidy,ezzat.el-hadidy@hotmail.com,Male,1998-07-17,,2019-01-22,,1,,3,5,4,1,27.0
878,Maram Makary,Maram,Makary,maram.makary@gmail.com,Female,1991-09-16,,2015-01-18,,0,,2,3,1,2,35.0
879,Taher Shams el-Din,Taher,Shams el-Din,taher.el-din@outlook.com,Male,1984-06-22,,2015-11-23,,1,,1,5,4,3,17.0
880,Mariam Youssef,Mariam,Youssef,mariam.youssef@outlook.com,Female,1999-03-12,,2016-10-25,,1,,2,5,2,3,8.0
881,Mamdouh Elkaramany,Mamdouh,Elkaramany,mamdouh.elkaramany@hotmail.com,Male,2000-07-12,,2015-02-14,,0,,3,5,1,2,30.0
882,Essam El-Messiry,Essam,El-Messiry,essam.el-messiry@hotmail.com,Male,1984-03-16,,2020-08-06,,1,,2,2,3,3,12.0
883,Iqbal Rizk,Iqbal,Rizk,iqbal.rizk@hotmail.com,Female,1986-07-27,,2018-08-21,,0,,5,3,4,2,9.0
884,Zain Naeem,Zain,Naeem,zain.naeem@gmail.com,Male,1986-04-09,,2022-04-20,2024-03-04,1,,5,3,4,3,40.0
885,Ehab Heneidy,Ehab,Heneidy,ehab.heneidy@icloud.com,Male,2000-11-07,,2018-01-14,,0,,5,1,1,1,44.0
886,Hussein Moussa,Hussein,Moussa,hussein.moussa@gmail.com,Male,1985-01-07,,2018-03-27,,1,,4,4,3,1,45.0
887,Tarek Girgis,Tarek,Girgis,tarek.girgis@gmail.com,Male,1980-12-02,,2017-10-06,,1,,4,3,3,3,41.0
888,Yasmin Haggag,Yasmin,Haggag,yasmin.haggag@icloud.com,Female,1984-02-28,,2024-09-04,,1,,3,1,1,2,44.0
889,Layan Khalil,Layan,Khalil,layan.khalil@outlook.com,Female,1990-06-16,,2020-05-18,,0,,4,4,2,1,38.0
890,Yasmin Elzohairy,Yasmin,Elzohairy,yasmin.elzohairy@gmail.com,Female,1994-05-08,,2019-10-26,,1,,5,4,3,3,41.0
891,Iman Youssef,Iman,Youssef,iman.youssef@gmail.com,Female,1995-11-14,,2018-03-13,,0,,5,3,3,2,47.0
892,Tamer Talaat,Tamer,Talaat,tamer.talaat@hotmail.com,Male,1980-04-18,,2022-10-23,,0,,1,1,1,2,23.0
893,Lama Elkaramany,Lama,Elkaramany,lama.elkaramany@yahoo.com,Female,1987-02-14,,2021-08-01,,1,,5,3,4,3,38.0
894,Suhaila Elgammal,Suhaila,Elgammal,suhaila.elgammal@icloud.com,Female,1994-04-21,,2017-05-08,,1,,2,5,2,3,44.0
895,Ayman Abraam,Ayman,Abraam,ayman.abraam@outlook.com,Male,1996-05-04,,2016-07-10,,1,,3,3,4,2,5.0
896,Othman Sobhy,Othman,Sobhy,othman.sobhy@yahoo.com,Male,1998-10-07,,2019-11-04,,1,,1,4,3,2,13.0
897,Hany Elbaz,Hany,Elbaz,hany.elbaz@outlook.com,Male,1982-09-01,,2021-02-05,,0,,3,4,2,2,10.0
898,Suhaila Heneidy,Suhaila,Heneidy,suhaila.heneidy@outlook.com,Female,1994-09-11,,2022-09-18,,1,,1,4,4,2,38.0
899,Saad Elhadidi,Saad,Elhadidi,saad.elhadidi@outlook.com,Male,1999-04-07,,2023-12-21,,1,,1,4,1,3,20.0
900,Othman Labib,Othman,Labib,othman.labib@hotmail.com,Male,2000-02-07,,2020-07-07,,1,,5,1,3,1,9.0
901,Sajida Moussa,Sajida,Moussa,sajida.moussa@outlook.com,Female,1986-04-14,,2017-02-22,,1,,1,4,2,1,49.0
902,Fahmy Henein,Fahmy,Henein,fahmy.henein@icloud.com,Male,1984-01-10,,2021-12-17,,1,,5,5,3,3,31.0
903,Reem Zekry,Reem,Zekry,reem.zekry@gmail.com,Female,1980-01-28,,2025-07-18,,1,,1,3,4,1,13.0
904,Rola El-Sawy,Rola,El-Sawy,rola.el-sawy@gmail.com,Female,1993-09-24,,2019-06-05,,1,,3,3,4,2,44.0
905,Layan Haggag,Layan,Haggag,layan.haggag@yahoo.com,Female,1998-04-03,,2016-06-07,,0,,4,1,4,1,15.0
906,Mokhtar Nabil,Mokhtar,Nabil,mokhtar.nabil@gmail.com,Male,1989-11-15,,2019-06-25,,0,,3,2,2,3,19.0
907,Raneem El-Assal,Raneem,El-Assal,raneem.el-assal@hotmail.com,Female,1990-12-06,,2015-08-15,,0,,4,1,3,2,6.0
908,Emad Hanna,Emad,Hanna,emad.hanna@yahoo.com,Male,1982-04-11,,2019-06-16,2023-12-11,1,,1,4,4,1,35.0
909,Abdelnabi El-Gammal,Abdelnabi,El-Gammal,abdelnabi.el-gammal@yahoo.com,Male,1985-12-13,,2018-10-28,,0,,5,1,4,3,40.0
910,Hazem Elias,Hazem,Elias,hazem.elias@icloud.com,Male,1982-10-04,,2025-10-13,,0,,3,2,3,2,23.0
911,Zubaida El-Hennawy,Zubaida,El-Hennawy,zubaida.el-hennawy@yahoo.com,Female,1999-10-03,,2025-11-03,,1,,3,3,1,2,33.0
912,Nawal Zarif,Nawal,Zarif,nawal.zarif@outlook.com,Female,1991-03-13,,2015-05-06,,1,,3,5,4,2,46.0
913,Warda El-Araby,Warda,El-Araby,warda.el-araby@outlook.com,Female,1987-01-24,,2022-10-05,2025-02-13,1,,2,5,2,1,42.0
914,Nouran Zohny,Nouran,Zohny,nouran.zohny@gmail.com,Female,1994-02-07,,2025-09-02,,0,,5,2,3,3,44.0
915,Zayed Mina,Zayed,Mina,zayed.mina@hotmail.com,Male,1994-01-11,,2023-12-25,,1,,3,5,3,2,40.0
916,Ibrahim Gomaa,Ibrahim,Gomaa,ibrahim.gomaa@gmail.com,Male,1990-02-18,,2025-03-27,,1,,2,3,4,3,21.0
917,Nabil El-Khayyat,Nabil,El-Khayyat,nabil.el-khayyat@icloud.com,Male,1997-03-09,,2025-02-18,,1,,2,3,2,2,11.0
918,Amal Saeed,Amal,Saeed,amal.saeed@gmail.com,Female,1988-08-06,,2023-09-13,,1,,4,1,4,2,31.0
919,Randa Nour el-Din,Randa,Nour el-Din,randa.el-din@icloud.com,Female,1998-07-05,,2018-08-18,,1,,5,3,3,1,17.0
920,Walid Kyrollos,Walid,Kyrollos,walid.kyrollos@icloud.com,Male,1995-01-02,,2017-10-19,,1,,2,1,3,2,17.0
921,Fawzia Zakaria,Fawzia,Zakaria,fawzia.zakaria@gmail.com,Female,1986-01-16,,2015-06-26,,1,,5,2,3,3,4.0
922,Mai Ebeid,Mai,Ebeid,mai.ebeid@outlook.com,Female,1995-11-24,,2016-06-09,,1,,1,4,1,2,23.0
923,Nour Ragab,Nour,Ragab,nour.ragab@icloud.com,Female,1996-01-02,,2016-04-15,,1,,3,5,2,1,27.0
924,Sahar Elhamy,Sahar,Elhamy,sahar.elhamy@outlook.com,Female,1998-04-24,,2023-07-02,,0,,2,2,4,3,17.0
925,Karim El-Rashidy,Karim,El-Rashidy,karim.el-rashidy@icloud.com,Male,1994-08-17,,2018-09-13,,1,,4,1,4,1,49.0
926,Tarek Boulos,Tarek,Boulos,tarek.boulos@outlook.com,Male,2000-08-25,,2017-01-15,,1,,2,3,4,3,9.0
927,Salma El-Sawy,Salma,El-Sawy,salma.el-sawy@hotmail.com,Female,1989-01-12,,2025-09-07,,1,,4,5,2,1,17.0
928,Shawky El-Rashidy,Shawky,El-Rashidy,shawky.el-rashidy@icloud.com,Male,1996-08-16,,2022-09-07,,1,,3,1,2,2,15.0
929,Karim Badr,Karim,Badr,karim.badr@gmail.com,Male,1995-02-22,,2023-08-25,,1,,2,5,3,2,45.0
930,Maysa Nabil,Maysa,Nabil,maysa.nabil@icloud.com,Female,1986-10-11,,2024-04-25,,1,,3,2,3,2,25.0
931,Mamdouh Elrefaey,Mamdouh,Elrefaey,mamdouhelrefaey@gmail.com,Male,1995-06-19,,2019-06-11,,1,,5,2,3,3,4.0
932,Maram Elkhouly,Maram,Elkhouly,maram.elkhouly@hotmail.com,Female,1980-12-07,,2017-11-18,,1,,2,5,3,3,32.0
933,Randa Alaa el-Din,Randa,Alaa el-Din,randa.el-din@outlook.com,Female,1994-03-04,,2021-09-28,,1,,1,3,3,2,28.0
934,Naguib El-Taher,Naguib,El-Taher,naguib.el-taher@icloud.com,Male,1983-05-26,,2017-06-24,,1,,5,2,4,3,39.0
935,Eman El-Nahas,Eman,El-Nahas,eman.el-nahas@yahoo.com,Female,1989-11-11,,2022-03-22,,1,,3,3,2,2,4.0
936,Amira Rashad,Amira,Rashad,amira.rashad@gmail.com,Female,1982-02-25,,2017-05-25,,0,,3,5,2,1,32.0
937,Abdelnabi Alaa el-Din,Abdelnabi,Alaa el-Din,abdelnabi.el-din@gmail.com,Male,1994-07-09,,2024-12-16,,1,,1,2,4,3,36.0
938,Layan Elias,Layan,Elias,layan.elias@gmail.com,Female,2000-01-21,,2017-08-27,,1,,2,4,2,3,32.0
939,Abdelhameed Badawy,Abdelhameed,Badawy,abdelhameed.badawy@yahoo.com,Male,1985-08-11,,2018-06-17,,1,,1,4,1,1,27.0
940,Maher El-Bahnasawy,Maher,El-Bahnasawy,maher.el-bahnasawy@icloud.com,Male,1987-09-22,,2019-09-01,,1,,4,2,3,1,49.0
941,Hisham Elwakil,Hisham,Elwakil,hisham.elwakil@icloud.com,Male,1990-03-04,,2020-10-14,,1,,4,2,3,2,8.0
942,Rasha Takla,Rasha,Takla,rasha.takla@yahoo.com,Female,1987-12-27,,2018-08-07,,0,,4,2,3,3,25.0
943,Hanan Zohny,Hanan,Zohny,hanan.zohny@yahoo.com,Female,1992-11-25,,2020-11-08,,1,,3,5,4,1,45.0
944,Abdellatif Elkholy,Abdellatif,Elkholy,abdellatif.elkholy@icloud.com,Male,1986-11-09,,2019-12-08,,1,,2,2,4,3,28.0
945,Abdelwahab Butros,Abdelwahab,Butros,abdelwahab.butros@yahoo.com,Male,1992-03-05,,2019-10-03,,0,,2,3,4,2,21.0
946,Mohamed Zohny,Mohamed,Zohny,mohamed.zohny@icloud.com,Male,1995-08-26,,2018-05-12,,1,,4,5,4,1,23.0
947,Ziad George,Ziad,George,ziad.george@hotmail.com,Male,1981-09-15,,2018-12-27,,0,,4,2,2,2,33.0
948,Mansour Ezzat,Mansour,Ezzat,mansour.ezzat@hotmail.com,Male,1990-11-27,,2018-07-13,,1,,2,4,4,3,10.0
949,Sawsan Selim,Sawsan,Selim,sawsan.selim@icloud.com,Female,1992-04-02,,2021-08-01,,0,,2,4,4,3,7.0
950,Zeinab Hanna,Zeinab,Hanna,zeinab.hanna@outlook.com,Female,1997-10-01,,2016-10-16,,0,,4,3,2,1,27.0
951,Layla El-Hadidy,Layla,El-Hadidy,layla.el-hadidy@yahoo.com,Female,1999-07-09,,2015-06-11,,0,,3,5,3,2,36.0
952,Ahmad Abdelhalim,Ahmad,Abdelhalim,ahmad.abdelhalim@yahoo.com,Male,1984-06-11,,2021-09-21,,0,,5,1,1,1,18.0
953,Hisham Malak,Hisham,Malak,hisham.malak@yahoo.com,Male,1987-12-21,,2021-03-25,,1,,2,3,2,3,14.0
954,Nesma Said,Nesma,Said,nesma.said@gmail.com,Female,1986-10-24,,2015-05-19,,1,,5,5,2,2,44.0
955,Lina Elbanna,Lina,Elbanna,lina.elbanna@gmail.com,Female,1981-05-11,,2025-06-20,,0,,2,1,4,2,25.0
956,Moustafa Basily,Moustafa,Basily,moustafa.basily@gmail.com,Male,1984-10-23,,2024-11-04,2025-05-07,1,,1,3,1,1,8.0
957,Azza Dawood,Azza,Dawood,azza.dawood@outlook.com,Female,1999-01-07,,2022-04-28,,1,,1,2,2,3,26.0
958,Ragaa Sargious,Ragaa,Sargious,ragaa.sargious@yahoo.com,Female,1993-02-23,,2018-05-07,,0,,2,5,4,1,21.0
959,Wael Elsherbiny,Wael,Elsherbiny,wael.elsherbiny@gmail.com,Male,1980-07-01,,2017-05-11,,0,,5,2,2,3,32.0
